airport,degree,betweenness,pagerank,cluster
MU41,0.0002663825253063399,5.173137252787505e-07,4.4132976708794446e-05,1
46SC,0.0012431184514295863,3.2367977169312723e-06,6.238100181181564e-05,1
NC06,0.0011543242763274728,0.00015485703340755734,6.422947058625471e-05,1
NC27,0.000887941751021133,3.6481517718198586e-06,4.146851638665707e-05,1
18OR,0.0011543242763274728,1.646655989091361e-06,9.819315654537138e-05,1
KMMV,0.00728112235837329,0.0006568807491708871,0.0002572406253667378,0
KS12,0.0031077961285739656,0.0003670460378439639,0.0001999411429870074,1
OR28,0.00728112235837329,0.0006945601254561216,0.00032994982614305675,0
VA92,0.0007103534008169064,0.0,3.944323714408722e-05,1
18PN,0.0002663825253063399,0.0,1.951152068434037e-05,1
18TA,8.87941751021133e-05,0.0,1.8386629517644837e-05,1
TE48,0.0001775883502042266,0.0,3.503935844845949e-05,1
KGVT,0.0001775883502042266,0.0,3.2198035344929775e-05,1
KTKI,0.013851891315929675,0.002222685020703596,0.0006462214745525296,0
KTRL,0.0006215592257147931,9.040866771757763e-08,5.465903215950974e-05,1
18XA,0.0004439708755105665,1.3639734958676437e-06,3.5743371397676244e-05,1
KPKV,0.000887941751021133,8.608752196706891e-05,0.0001102524440590871,1
4AZ0,0.0019534718522464926,5.532781953844973e-07,8.560224409513646e-05,1
19GA,0.0003551767004084532,1.414943063461401e-06,4.3728947399363915e-05,1
85IN,0.0002663825253063399,8.155909392071762e-05,7.02269311585849e-05,1
19IN,0.001509500976735926,1.36215907062362e-05,7.799770468285728e-05,1
19NC,0.000887941751021133,1.6259034457308847e-06,7.309233108835855e-05,1
51NC,0.0006215592257147931,1.498569027500172e-06,4.317435874937201e-05,1
8NC1,0.0002663825253063399,0.0,3.737611690202554e-05,1
KPGV,0.004706091280412005,0.0005853349516946326,0.00017652112079502265,1
NC00,0.001509500976735926,9.100980006290516e-05,0.00011447111948288333,1
NR40,0.0023086485526549456,0.00012419341309336245,0.00010386323993333491,1
19OK,0.0003551767004084532,1.45725839533901e-07,3.80040562781037e-05,1
19OR,0.0013319126265316996,2.073684321575377e-06,8.998820438310802e-05,1
OR23,0.0010655301012253596,0.0,7.88544241865728e-05,1
19TA,0.0014207068016338128,3.9435102451443614e-05,5.7547524665028406e-05,1
20TA,0.0007991475759190197,5.095388714042447e-05,4.5167697367438674e-05,1
9TS6,0.0005327650506126798,1.1263253852342222e-06,3.970123531670851e-05,1
OK94,0.0005327650506126798,0.0001886234937899865,7.430479431583985e-05,1
TX91,0.0010655301012253596,1.1806872915075696e-06,4.938656969594107e-05,1
32OR,0.0006215592257147931,2.290667163436756e-06,2.8767002334895512e-05,1
7OR6,0.0009767359261232463,7.936643298894059e-07,4.32238714921141e-05,1
KONP,0.004706091280412005,0.0003155752770874522,0.00013247327125560354,1
KTMK,0.0022198543775528326,1.925161185942747e-05,0.00014345273706150555,1
OG29,0.0001775883502042266,0.0,2.8166515481059545e-05,1
KSTP,0.01749245249511632,0.004408481078708382,0.0005609909193438819,0
MN93,0.0010655301012253596,6.08502383552849e-06,5.5965593545899845e-05,1
WN86,0.001509500976735926,9.121695085276214e-05,9.8705450346512e-05,1
3AK7,0.0005327650506126798,6.918391726720027e-05,2.4993319970624374e-05,1
AK83,0.0001775883502042266,1.3141842805865864e-08,2.1959848316939912e-05,1
PAUO,0.000887941751021133,7.99011683843112e-05,9.777139291421588e-05,1
1AK8,0.0006215592257147931,1.0507366086551169e-05,8.3915739251862e-05,1
PAHO,0.0014207068016338128,0.00023960394224473814,7.074872912366651e-05,1
AL89,0.000887941751021133,2.0663908231681078e-06,7.778653505056045e-05,1
AL92,0.0015982951518380393,1.388183449619578e-05,9.047846136699486e-05,1
K02A,0.0011543242763274728,1.8613733262523645e-06,6.155692981605268e-05,1
K28J,0.003640561179186645,0.00010308807562588985,0.00015516348243661506,1
K7A5,0.0010655301012253596,8.842077009920924e-05,7.38906387140869e-05,1
KAUO,0.016160539868584622,0.0025994745004394517,0.0006269005757784077,0
KBHM,0.005238856331024685,0.00011946793543702252,8.671213770364762e-05,1
KEET,0.002397442727757059,0.0002804361347364605,0.00017991741008657232,1
1AL4,0.0007991475759190197,6.072339859788231e-06,4.226491264614781e-05,1
K06A,0.0012431184514295863,5.308685618417472e-06,8.025709284459371e-05,1
1AL5,0.0014207068016338128,7.270161558002692e-06,6.638165301105243e-05,1
KNFJ,0.0015982951518380393,4.711769157993402e-05,0.0001018498278200924,1
1AL8,0.0015982951518380393,8.670398707499386e-06,4.399565979608707e-05,1
K54J,0.0024862369028591726,0.0,0.00011153696483356971,1
KHUA,0.003019001953471852,0.00027096946883764354,0.00023829750805602433,1
KUZA,0.011987213638785296,6.694807963290793e-05,0.0007454881444326577,0
5OK4,0.0012431184514295863,0.00017003368854555802,0.00014654635034097298,1
1AR9,0.0001775883502042266,3.515224813980448e-08,2.3367873197049174e-05,1
KRBM,0.002042266027348606,0.00022443030899920634,7.518994586541533e-05,1
1AZ0,0.0004439708755105665,1.1947586589280277e-06,4.804152095733705e-05,1
AZ90,0.0005327650506126798,3.2107906309422755e-07,4.885986214776759e-05,1
1AZ2,0.0004439708755105665,7.019026808262501e-08,2.135269411741516e-05,1
1AZ8,0.0009767359261232463,4.781348169406293e-06,3.901241419663058e-05,1
KHSD,0.007902681584088083,0.001555521463216456,0.00044335302328139397,0
KNRS,0.0034629728289824187,0.00012885605678670452,4.716710873360783e-05,1
1CD1,0.0002663825253063399,0.0,1.8386629517644837e-05,1
CO98,0.0016870893269401528,5.8476678180791216e-05,9.803805580351072e-05,1
1CO2,0.0005327650506126798,1.1003694036798196e-07,2.444502442896746e-05,1
KTEX,0.013407920440419108,0.001075498678261186,0.00023053387054818654,0
1CO3,8.87941751021133e-05,0.0,1.8386629517644837e-05,1
KGXY,0.00728112235837329,0.0010210627196261355,0.0006030415422774916,0
1CO5,0.0003551767004084532,8.359998051856236e-07,6.909050018617907e-05,1
1CO8,0.0007991475759190197,5.6837118782432725e-06,4.981212877930947e-05,1
26FD,0.0011543242763274728,8.459368867047086e-07,5.404465790790915e-05,1
7FL6,0.008790623335109217,0.0009218215303406485,0.0004197237802389877,0
FD04,0.003551767004084532,5.474017863196731e-05,0.00015252843720077664,1
FL27,0.0004439708755105665,0.0,2.9625761564817626e-05,1
FL48,0.001509500976735926,9.079035858231344e-06,9.655858913395373e-05,1
FL58,0.0003551767004084532,6.63140587723635e-07,5.241716495113405e-05,1
KCGC,0.0013319126265316996,3.9557927810732785e-05,5.51277299738332e-05,1
KCLW,0.005327650506126798,0.0003291289294344679,0.00024455317983402576,1
KX04,0.004173326229799325,8.815011430213089e-05,0.0001545157203315921,1
69FL,0.0033741786538803056,0.00013648685916600736,0.00030975680748309884,1
1FA9,0.000887941751021133,1.8111769328956265e-06,6.154384528414241e-05,1
4FL9,0.0011543242763274728,8.739839961153092e-07,5.2278662258605014e-05,1
KOPF,0.024595986503285386,0.0038570148273748463,0.0008569525420433847,3
1FD4,0.0015982951518380393,2.1659312392045307e-05,4.487021077995096e-05,1
23FD,0.0006215592257147931,3.788990960545315e-06,3.929118795300795e-05,1
5TX6,0.004794885455514118,0.0,0.0001381881808835562,1
1GA2,0.0005327650506126798,1.677244142006356e-07,4.327291740912228e-05,1
64GA,0.0031965903036760787,0.0004362767872045523,0.00027326048012012887,1
9GA9,0.000887941751021133,8.001429001710821e-05,7.283232175063618e-05,1
1GE2,0.0005327650506126798,1.3186525695798222e-06,3.178803111915996e-05,1
1GE4,0.0009767359261232463,0.000195096666525577,0.00010225401433873409,1
1GE9,0.001509500976735926,0.00011920866205824528,0.00010777295383284766,1
96TN,0.0007991475759190197,1.5545486646605741e-06,8.562156728979378e-05,1
K52A,0.0007991475759190197,4.417804424425391e-06,6.49178227005792e-05,1
K53A,0.0004439708755105665,7.071392962951373e-07,4.141085856750371e-05,1
1IA0,8.87941751021133e-05,0.0,1.8386629517644837e-05,1
24MU,0.0003551767004084532,8.11771630118335e-05,3.403853411149726e-05,1
1IA6,0.0001775883502042266,0.0,1.8386629517644837e-05,1
1IA9,0.0001775883502042266,1.5246746812926307e-07,2.701518195530269e-05,1
KEBS,0.0007991475759190197,0.00018271155453304587,5.814156944192374e-05,1
1ID4,0.0016870893269401528,5.13849270305935e-06,8.151013097071944e-05,1
2ID6,0.0011543242763274728,4.269251985194814e-06,4.826940296858723e-05,1
97OG,0.0007103534008169064,2.3701806816207357e-06,3.709070595420525e-05,1
ID44,0.000887941751021133,2.1177437334958796e-06,3.5071863216967385e-05,1
ID63,0.0007991475759190197,2.6859560092452856e-07,4.4304465291220634e-05,1
KS78,0.000887941751021133,1.259343697171398e-06,4.06548083460542e-05,1
1II0,0.0004439708755105665,0.0001483366266348859,2.7177056376983527e-05,1
34II,0.000887941751021133,8.370133757361811e-05,6.015802600127876e-05,1
39IN,8.87941751021133e-05,0.0,2.615199576132374e-05,1
7IN9,0.0001775883502042266,2.787543085743706e-07,2.615199576132374e-05,1
1II2,0.0007103534008169064,2.159999182064273e-05,3.510586220230831e-05,1
KPCW,0.0016870893269401528,0.00022220990877642782,0.00012492087241709998,1
KVNW,0.0007991475759190197,5.752754669555411e-05,5.560396185190504e-05,1
1II3,8.87941751021133e-05,0.0,1.8386629517644837e-05,1
1II5,8.87941751021133e-05,0.0,1.8386629517644837e-05,1
KVPZ,0.0007103534008169064,0.00010551883824922572,6.378435412348894e-05,1
1IL4,0.0004439708755105665,1.8395058291237661e-06,4.996325049182052e-05,1
KOFK,0.0013319126265316996,4.303819854582904e-05,7.185042101329352e-05,1
1IN0,0.0007991475759190197,8.875243728335932e-06,4.770874985850824e-05,1
IS69,0.0001775883502042266,0.0,6.603637387477324e-05,1
1IN5,0.0009767359261232463,0.00011314664199255802,2.4992028080622606e-05,1
3IN2,0.0023086485526549456,0.0001346651039493358,0.00010603685070201741,1
7II9,8.87941751021133e-05,0.0,2.1427392016968922e-05,1
IN03,0.0002663825253063399,0.0,2.6027924292696275e-05,1
1IN6,0.002397442727757059,8.291152133538746e-05,0.00013145138940571605,1
4IN7,0.0007103534008169064,5.824325694929781e-06,6.300092524110109e-05,1
7IN7,0.0002663825253063399,3.238431736815182e-07,4.3277490810432734e-05,1
II26,0.0013319126265316996,7.553602912982608e-05,0.00012157373791592896,1
KCMI,0.009767359261232463,0.0030266254142087357,0.00041431184480313315,0
1IS0,0.000887941751021133,5.3428208385387175e-06,5.6522338881549164e-05,1
1IS2,0.0003551767004084532,0.00016243560751801595,4.011651778851514e-05,1
KC16,0.003640561179186645,0.0017043170471766767,0.0003185404292116188,1
1IS4,8.87941751021133e-05,0.0,1.8386629517644837e-05,1
KRFD,0.011987213638785296,0.0017394177101378188,0.00023080087985814253,0
1KS2,8.87941751021133e-05,0.0,1.8386629517644837e-05,1
SN84,0.0003551767004084532,8.148869894253452e-05,5.589229101642139e-05,1
1KS9,8.87941751021133e-05,0.0,1.8386629517644837e-05,1
23KS,0.0001775883502042266,0.0,3.92558356427814e-05,1
1LA1,0.0004439708755105665,1.487173872733155e-06,2.6581567810689955e-05,1
1LL4,0.0004439708755105665,1.4645012576162853e-05,2.9807571860796355e-05,1
IS33,0.0002663825253063399,1.2502350275206904e-05,4.212430686617569e-05,1
K3LF,0.001509500976735926,0.00038511326993446483,0.00011100581202606618,1
LL45,0.0002663825253063399,3.493810647087095e-07,3.3712177168375496e-05,1
1LL6,0.0001775883502042266,6.560566512209997e-08,2.369123567764507e-05,1
35WI,0.0015982951518380393,9.826640731602453e-05,9.987338565267025e-05,1
1LL8,0.0002663825253063399,8.138396529486482e-05,3.5195809723266876e-05,1
KBCK,0.0005327650506126798,0.00017332853550078487,7.284035481336688e-05,1
1MA5,0.0002663825253063399,0.0,1.994973852433312e-05,1
KHYA,0.018114011720831113,0.0013055070838925223,0.000519743439873579,0
1MD1,8.87941751021133e-05,0.0,1.8386629517644837e-05,1
1MI5,0.0012431184514295863,4.948503137745436e-05,4.9279875191040564e-05,1
54MI,0.0010655301012253596,4.621844370592928e-06,5.021641151669447e-05,1
69MI,0.001509500976735926,5.98723195729278e-06,4.484759261823115e-05,1
7MI6,0.0011543242763274728,6.794523870887458e-05,8.858342879139249e-05,1
MI23,0.0014207068016338128,5.172060693198136e-05,5.490349195997915e-05,1
1MI8,0.0006215592257147931,6.243745595650446e-05,5.15213566151942e-05,1
1MI9,0.0002663825253063399,4.590972721716881e-06,2.3392929929075566e-05,1
8MI7,0.0002663825253063399,8.116139280046645e-05,4.01190789347806e-05,1
1MN2,0.0010655301012253596,3.0341097342985857e-06,6.532176620521793e-05,1
32MN,0.0010655301012253596,1.22225203629327e-06,6.66312726147987e-05,1
KCFE,0.003640561179186645,0.00027864687425262647,0.0001869464455361903,1
MY07,0.0004439708755105665,2.3155519889755965e-05,3.5276005839092304e-05,1
1MN5,0.0009767359261232463,1.621968320155667e-05,7.338512749114788e-05,1
CJZ2,0.000887941751021133,0.00028100601845038915,4.724256921784697e-05,1
MN69,0.0013319126265316996,1.4080080000506915e-05,8.183082456129536e-05,1
1MN8,0.000887941751021133,7.813315412082526e-06,3.981126508978994e-05,1
2WS2,0.0005327650506126798,3.22156833331601e-08,4.9136222042358084e-05,1
4MN0,0.0013319126265316996,6.189893835259667e-06,6.593509172683778e-05,1
KMCW,0.004350914580003552,0.0011085518561992419,0.00022997781444066126,1
MN45,0.0012431184514295863,3.322421174666366e-05,9.224065293115762e-05,1
1MO9,0.0004439708755105665,9.457592432169682e-07,2.8657097968434167e-05,1
KPLK,0.0028414136032676256,0.0002638704383122132,0.000108298135407322,1
1MS0,8.87941751021133e-05,0.0,1.8386629517644837e-05,1
1MU0,8.87941751021133e-05,0.0,1.8386629517644837e-05,1
1MU2,0.004794885455514118,1.8094303484961537e-05,0.00012456856208659052,1
1MU8,0.0006215592257147931,5.75447271187724e-05,3.4927588164434806e-05,1
3KS1,0.0002663825253063399,1.2023446367265836e-06,3.6791473242205725e-05,1
1NA8,0.0001775883502042266,0.0,2.145245795786431e-05,1
KBIS,0.008257858284496537,0.002134477759256046,0.0005542153701557272,0
1NC0,0.0006215592257147931,5.184023634159993e-06,3.433551959236785e-05,1
K3A4,0.001775883502042266,1.4923506035390167e-05,9.847181405104361e-05,1
1NC1,0.0001775883502042266,5.2496482241856e-07,4.1132168614178337e-05,1
KCPK,0.010655301012253596,0.001444332293453211,0.0005655527296962139,0
NC47,0.002663825253063399,0.00018672141290513133,0.00012030125939144695,1
1NC5,0.002131060202450719,2.1865753471436324e-05,7.849693714432762e-05,1
42NC,0.0007991475759190197,8.108256772745629e-07,5.757768236449248e-05,1
79NC,0.0011543242763274728,1.1797204769885876e-05,6.455222672763423e-05,1
8NC5,0.0011543242763274728,1.9215881901663697e-05,5.1605376002312664e-05,1
FL95,0.004439708755105665,5.452485598131187e-05,0.00013237932274082854,1
KACZ,0.0004439708755105665,0.0,3.8103174283428487e-05,1
KEYF,0.0015982951518380393,9.059728500743861e-06,9.230734392797862e-05,1
KHRJ,0.008524240809802876,0.0006983209914181056,0.0003677763369379221,0
KSOP,0.004350914580003552,0.0002619605012100074,0.00015157439196549226,1
1NC6,8.87941751021133e-05,0.0,1.8386629517644837e-05,1
KSVH,0.007991475759190196,0.000885789211571426,0.00026750449735997895,0
1NC8,0.0011543242763274728,1.5265359639009393e-05,5.847787907691366e-05,1
KCPC,0.0007103534008169064,5.9600599115512e-07,5.459268277960346e-05,1
KGSO,0.001509500976735926,4.491024829734275e-06,3.575132564791349e-05,1
KHBI,0.0016870893269401528,3.166410413696354e-05,8.583046622926019e-05,1
1NC9,0.0005327650506126798,9.330242951480566e-07,2.2242808657190395e-05,1
PA73,0.002042266027348606,0.0004490263317117788,0.00015367359494279122,1
1ND3,0.0001775883502042266,5.436948810089042e-07,3.384113241481656e-05,1
KFAR,0.01287515538980643,0.004678311366442003,0.0006248230896283254,0
1ND4,0.0004439708755105665,1.4456027086452452e-08,3.275149018976376e-05,1
6ND3,0.0019534718522464926,0.00022240786237180994,0.00022743061143978323,1
1ND7,0.0001775883502042266,0.0,2.4514008253167677e-05,1
1NK0,8.87941751021133e-05,0.0,1.8386629517644837e-05,1
1NK5,0.0002663825253063399,5.989707343927565e-08,2.449426601971089e-05,1
1NK7,0.0002663825253063399,1.0622385107180614e-08,2.92503626215419e-05,1
KK09,0.0019534718522464926,0.00010365785877204156,8.635764567208021e-05,1
1NK8,0.0007991475759190197,6.974755721554216e-05,2.9671437511546954e-05,1
6NY7,0.0004439708755105665,2.4794627735454993e-07,3.425188632522899e-05,1
KN23,0.0001775883502042266,2.1658883470365133e-08,2.2597643560739355e-05,1
KSWF,0.012253596164091635,0.0011153075431364872,0.0003565464550315086,0
1NY3,0.0004439708755105665,4.900450316737335e-08,2.982313638539877e-05,1
KNY2,0.003285384478778192,0.00015887152846599665,0.00017092518940111788,1
1NY5,0.003551767004084532,4.5288104214020826e-05,0.00010323205546087285,1
CT52,0.004794885455514118,3.405577826233374e-05,0.00016649432974849565,1
KBDR,0.012697567039602202,0.0006420321037670118,0.00036414956796760575,0
KBID,0.007369916533475404,4.242018767410771e-05,0.00018836193398920342,1
KHWV,0.005416444681228911,0.0003299009962985214,0.00018920599701524257,1
KOXC,0.00941218256082401,0.0002785183358985387,0.00022217919630885868,0
NY94,0.0005327650506126798,1.1162503456479274e-08,2.286313348655475e-05,1
RI11,0.001775883502042266,1.7475447551253596e-05,4.5632145787052785e-05,1
1OA3,0.0015982951518380393,1.7398408359986777e-06,5.405501449100516e-05,1
84OH,0.0010655301012253596,0.00012028014170157398,4.944711583307831e-05,1
IG07,0.004439708755105665,0.00013719269980690783,8.10117132190169e-05,1
KSMF,0.013763097140827562,0.001190496292444613,0.001048244955940517,0
1OA4,0.0001775883502042266,9.731856502443753e-08,2.6128753291044815e-05,1
57OI,0.0003551767004084532,4.244516912526218e-08,0.0002861182933547985,1
1OH1,0.0011543242763274728,0.00018511941108896864,0.00015836326235581986,1
II73,0.000887941751021133,9.538493948306341e-05,7.94164181163872e-05,1
KEDJ,0.002131060202450719,1.580416339725785e-05,0.00018656967660207768,1
KI74,0.0031077961285739656,0.00023025598096454455,0.00012939623674905335,1
1OH2,0.0004439708755105665,7.174223246478869e-06,5.263001565679801e-05,1
1OH4,0.0015982951518380393,0.0001456882697757775,8.149921150775165e-05,1
69OI,0.0007991475759190197,8.885646244098107e-05,7.158799030998781e-05,1
KAXV,0.001509500976735926,9.795646138594198e-05,6.0429636648674494e-05,1
